#{"t_start": 1652661317.3871212, "env_id": "NovelGridworld-v0"}
r,l,t 
213,12,153.17553
357,17,153.206529
216,11,153.234529
360,16,153.265528
275,11,153.285531
278,10,153.30553
219,10,153.32953
278,10,153.34953
360,16,153.37753
222,9,153.39853
278,10,153.418529
275,11,153.438529
363,15,153.46853
222,9,153.48753
360,16,153.521529
216,11,153.542528
216,11,153.56953
219,10,153.58953
219,10,153.60953
278,10,153.628529
357,17,153.65853
360,16,153.68953
357,17,153.723528
275,11,153.74653
281,9,153.76553
278,10,153.785529
359,17,153.817529
360,16,153.850529
356,18,153.88753
357,17,153.922529
216,11,153.94353
278,10,153.96353
278,10,153.981529
278,10,154.001532
219,10,154.024529
360,16,154.060531
219,10,154.08153
360,16,154.11153
275,11,154.131529
222,9,154.15253
216,11,154.17353
216,11,154.19453
363,15,154.22353
278,10,154.24753
278,10,154.268529
216,11,154.29053
219,10,154.311531
360,16,154.34853
275,11,154.36853
360,16,154.39953
360,16,154.43353
278,10,154.45353
219,10,154.47353
356,18,154.51253
281,9,154.531529
278,10,154.55153
360,16,154.58453
219,10,154.60453
357,17,154.63653
360,16,154.67053
219,10,154.708528
278,10,154.72753
356,18,154.767113
207,13,154.796114
360,16,154.828113
281,9,154.850114
360,16,154.880113
278,10,154.899113
357,17,154.933114
219,10,154.953114
363,15,154.982114
278,10,155.001113
275,11,155.025114
278,10,155.045113
219,10,155.069113
219,10,155.089113
357,17,155.124112
363,15,155.152114
278,10,155.177112
363,15,155.205114
222,9,155.225114
278,10,155.247113
360,16,155.278114
360,16,155.308114
219,10,155.327113
281,9,155.349114
363,15,155.378114
278,10,155.398114
360,16,155.431112
219,10,155.449113
219,10,155.468113
216,11,155.489114
222,9,155.511112
363,15,155.542114
360,16,155.572113
278,10,155.596114
363,15,155.624112
219,10,155.645113
216,11,155.665113
222,9,155.687114
278,10,155.707113
222,9,155.726114
363,15,155.758113
216,11,155.780113
275,11,155.800113
278,10,155.821114
222,9,155.843115
216,11,155.866113
278,10,155.886113
275,11,155.910112
363,15,155.942112
281,9,155.959116
360,16,155.993735
219,10,156.017735
349,21,156.060735
216,11,156.082736
281,9,156.101736
357,17,156.132736
207,13,156.161737
281,9,156.179737
281,9,156.194734
222,9,156.212736
219,10,156.235734
363,15,156.265736
219,10,156.285735
360,16,156.317736
222,9,156.336736
360,16,156.366735
360,16,156.398736
219,10,156.421735
357,17,156.451736
278,10,156.470736
363,15,156.502736
363,15,156.531735
216,11,156.552736
278,10,156.572736
222,9,156.594736
203,14,156.622349
360,16,156.653348
363,15,156.685347
216,11,156.706348
207,13,156.733349
278,10,156.770348
302,32,156.834348
219,10,156.855348
219,10,156.875348
281,9,156.894348
357,17,156.929349
357,17,156.964348
219,10,156.985348
219,10,157.009348
297,17,157.042348
360,16,157.080349
278,10,157.104354
275,11,157.132347
219,10,157.156348
360,16,157.186349
219,10,157.205348
222,9,157.224348
216,11,157.248348
363,15,157.277348
278,10,157.297348
360,16,157.331348
363,15,157.360348
301,18,157.396348
278,10,157.418348
326,29,157.474349
219,10,157.498348
219,10,157.519349
216,11,157.546348
363,15,157.575349
275,11,157.600347
278,10,157.619349
219,10,157.640348
281,9,157.663349
219,10,157.683348
219,10,157.703347
277,40,157.781348
278,10,157.801347
357,17,157.837348
281,9,157.857348
297,17,157.888348
363,15,157.917348
222,9,157.939347
278,10,157.958347
278,10,157.977348
363,15,158.008348
222,9,158.028348
216,11,158.049349
357,17,158.084348
278,10,158.104348
216,11,158.127349
363,15,158.158348
216,11,158.179349
275,11,158.199348
216,11,158.219348
219,10,158.242349
216,11,158.263349
278,10,158.281348
216,11,158.305348
219,10,158.327347
219,10,158.346348
216,11,158.367348
219,10,158.387348
219,10,158.411348
216,11,158.431348
357,17,158.462349
281,9,158.480349
363,15,158.513349
278,10,158.532348
275,11,158.554348
278,10,158.576349
360,16,158.610347
278,10,158.630348
357,17,158.661348
360,16,158.695348
222,9,158.714348
360,16,158.743348
357,17,158.782347
278,10,158.802348
363,15,158.850348
360,16,158.881349
360,16,158.912348
275,11,158.935349
278,10,158.955349
222,9,158.975349
281,9,158.993348
357,17,159.028348
278,10,159.047348
219,10,159.07235
360,16,159.101349
357,17,159.135347
281,9,159.158348
357,17,159.190348
216,11,159.210348
222,9,159.229349
275,11,159.253348
363,15,159.282348
216,11,159.303348
219,10,159.326348
275,11,159.351349
360,16,159.380349
216,11,159.401349
360,16,159.435349
278,10,159.454349
281,9,159.472347
275,11,159.493348
357,17,159.532347
216,11,159.553348
222,9,159.574348
278,10,159.594348
360,16,159.625348
278,10,159.645349
360,16,159.679348
219,10,159.699347
360,16,159.728349
281,9,159.749349
222,9,159.770349
357,17,159.802349
363,15,159.832348
360,16,159.866349
278,10,159.886348
278,10,159.905348
222,9,159.928348
216,11,159.948348
219,10,159.967349
360,16,160.000349
216,11,160.024348
222,9,160.042347
219,10,160.065347
278,10,160.086348
278,10,160.106349
281,9,160.121349
219,10,160.140348
357,17,160.179349
278,10,160.200348
363,15,160.228348
360,16,160.26235
222,9,160.280348
278,10,160.300348
278,10,160.319349
222,9,160.341348
281,9,160.356348
360,16,160.389348
216,11,160.414348
281,9,160.433348
222,9,160.449348
357,17,160.484348
312,32,160.548348
278,10,160.567348
222,9,160.588349
357,17,160.620349
216,11,160.644349
360,16,160.677348
278,10,160.696348
357,17,160.728348
281,9,160.749348
278,10,160.770349
278,10,160.790349
219,10,160.810347
281,9,160.828347
281,9,160.849349
353,19,160.901348
275,11,160.930348
360,16,160.962348
222,9,160.980348
281,9,160.996949
281,9,161.017949
363,15,161.046949
360,16,161.081947
278,10,161.102947
281,9,161.121949
275,11,161.142949
219,10,161.162949
219,10,161.184948
278,10,161.204949
278,10,161.222949
278,10,161.244948
219,10,161.27095
219,10,161.290949
219,10,161.309949
219,10,161.332949
281,9,161.351949
278,10,161.370951
278,10,161.389949
275,11,161.413948
278,10,161.432947
219,10,161.452948
360,16,161.486948
275,11,161.510949
275,11,161.531949
357,17,161.563948
275,11,161.590948
278,10,161.610949
222,9,161.626947
360,16,161.660947
357,17,161.70095
278,10,161.774952
245,52,161.90895
281,9,161.931948
216,11,161.95595
360,16,161.990949
219,10,162.011949
357,17,162.042949
281,9,162.059948
222,9,162.080948
278,10,162.098948
281,9,162.112949
313,29,162.168948
357,17,162.201948
360,16,162.231949
360,16,162.263948
281,9,162.281949
281,9,162.300949
278,10,162.319949
219,10,162.342949
357,17,162.373166
278,10,162.392166
360,16,162.425166
360,16,162.455166
260,42,162.540166
216,11,162.561165
219,10,162.582166
275,11,162.606166
216,11,162.631166
216,11,162.659166
281,9,162.676166
360,16,162.717166
222,9,162.733166
357,17,162.771166
281,9,162.790164
363,15,162.820166
222,9,162.835166
222,9,162.859166
360,16,162.891166
360,16,162.924165
222,9,162.943164
363,15,162.973166
360,16,163.007166
222,9,163.026166
219,10,163.064166
281,9,163.084165
216,11,163.106166
275,11,163.132164
278,10,163.152166
216,11,163.177165
219,10,163.196166
360,16,163.226166
363,15,163.258165
219,10,163.279166
219,10,163.299165
216,11,163.319166
360,16,163.353165
219,10,163.372164
360,16,163.406166
216,11,163.429166
278,10,163.450164
357,17,163.481165
222,9,163.502166
222,9,163.521166
363,15,163.550166
275,11,163.571167
281,9,163.594165
363,15,163.624166
278,10,163.643166
281,9,163.660165
360,16,163.693166
275,11,163.713166
360,16,163.743166
363,15,163.775166
219,10,163.795165
363,15,163.824166
219,10,163.847166
216,11,163.867165
281,9,163.886165
222,9,163.904166
278,10,163.924165
275,11,163.949164
360,16,163.979166
360,16,164.017167
360,16,164.048166
219,10,164.072166
219,10,164.092166
216,11,164.113166
363,15,164.142165
278,10,164.165165
278,10,164.185165
281,9,164.205166
360,16,164.235167
359,17,164.271166
360,16,164.304166
360,16,164.338166
360,16,164.370167
219,10,164.391166
360,16,164.424165
219,10,164.443166
281,9,164.462166
219,10,164.480166
278,10,164.502166
219,10,164.521167
281,9,164.540166
281,9,164.559166
360,16,164.592165
219,10,164.611166
278,10,164.630166
363,15,164.659167
219,10,164.682164
278,10,164.702166
283,38,164.774166
360,16,164.808166
297,17,164.843165
278,10,164.865165
219,10,164.885166
363,15,164.914165
278,10,164.936166
360,16,164.966166
222,9,164.985164
219,10,165.008166
363,15,165.037165
363,15,165.069165
219,10,165.108165
322,25,165.161165
360,16,165.193165
222,9,165.212166
357,17,165.247166
363,15,165.285167
216,11,165.309166
360,16,165.340166
363,15,165.368165
357,17,165.398166
360,16,165.431165
357,17,165.467166
219,10,165.487166
257,18,165.524165
216,11,165.548165
360,16,165.579166
216,11,165.602165
222,9,165.621166
281,9,165.639166
278,10,165.659164
308,33,165.725166
278,10,165.745166
308,17,165.783166
363,15,165.812166
219,10,165.832167
360,16,165.867166
352,18,165.899166
353,19,165.941166
360,16,165.971167
216,11,165.995832
275,11,166.019832
278,10,166.039832
313,29,166.098833
360,16,166.129833
275,11,166.150832
278,10,166.172832
219,10,166.192833
281,9,166.210831
363,15,166.242832
275,11,166.263833
278,10,166.283833
278,10,166.303832
297,17,166.336832
281,9,166.355832
243,51,166.456833
360,16,166.491832
216,11,166.515832
281,9,166.534832
363,15,166.564832
275,11,166.588832
363,15,166.618455
219,10,166.637455
216,11,166.658456
357,17,166.692455
219,10,166.712455
360,16,166.746455
360,16,166.781454
357,17,166.813455
278,10,166.833455
357,17,166.874455
222,9,166.888454
219,10,166.908455
222,9,166.930455
278,10,166.951456
275,11,166.972455
278,10,166.991454
357,17,167.030456
219,10,167.050455
269,41,167.132456
278,10,167.172455
360,16,167.204456
360,16,167.235454
278,10,167.257456
222,9,167.276455
275,11,167.298455
363,15,167.328455
357,17,167.367456
275,11,167.388454
281,9,167.407456
281,9,167.429456
357,17,167.461455
219,10,167.481455
275,11,167.503455
359,17,167.542455
275,11,167.563455
219,10,167.585455
219,10,167.609455
219,10,167.628455
219,10,167.647455
360,16,167.678454
275,11,167.702456
363,15,167.733455
219,10,167.753455
360,16,167.787455
275,11,167.812455
360,16,167.841455
281,9,167.862456
222,9,167.878455
360,16,167.912455
278,10,167.935455
219,10,167.954456
219,10,167.973455
219,10,167.993455
357,17,168.028455
278,10,168.049454
281,9,168.068454
278,10,168.091455
360,16,168.127455
219,10,168.150455
363,15,168.187455
222,9,168.205455
275,11,168.226455
275,11,168.249455
219,10,168.269456
222,9,168.287455
219,10,168.308455
363,15,168.340455
278,10,168.360454
275,11,168.380455
360,16,168.410454
363,15,168.442455
278,10,168.461455
360,16,168.493454
219,10,168.512456
216,11,168.534455
219,10,168.554455
360,16,168.585455
278,10,168.608456
357,17,168.638456
222,9,168.656455
352,18,168.695455
360,16,168.725455
357,17,168.757456
219,10,168.780455
219,10,168.801455
363,15,168.829455
219,10,168.850455
357,17,168.889456
357,17,168.921455
275,11,168.947455
219,10,168.966456
278,10,168.986455
363,15,169.016455
219,10,169.039455
360,16,169.075455
219,10,169.095455
219,10,169.115455
278,10,169.135455
363,15,169.162454
219,10,169.185454
360,16,169.216455
278,10,169.258456
216,11,169.280456
216,11,169.301454
275,11,169.323455
281,9,169.345455
278,10,169.364455
222,9,169.382455
300,16,169.413455
360,16,169.448455
278,10,169.467454
360,16,169.501455
357,17,169.537455
360,16,169.568454
216,11,169.593455
360,16,169.627455
357,17,169.658456
363,15,169.688456
281,9,169.707455
281,9,169.725456
219,10,169.744455
222,9,169.759456
363,15,169.791455
360,16,169.824455
219,10,169.844455
275,11,169.868455
216,11,169.890455
360,16,169.920456
219,10,169.944454
219,10,169.964455
360,16,169.995456
360,16,170.033456
357,17,170.064455
278,10,170.088456
281,9,170.106455
219,10,170.126456
360,16,170.156455
219,10,170.179455
216,11,170.201454
363,15,170.230455
360,16,170.264455
275,11,170.289455
216,11,170.310455
275,11,170.334455
219,10,170.354456
360,16,170.384454
360,16,170.414455
219,10,170.438455
278,10,170.458456
271,13,170.484454
219,10,170.506455
222,9,170.525455
278,10,170.545456
275,11,170.566455
278,10,170.585454
219,10,170.607456
278,10,170.625454
222,9,170.643454
357,17,170.679455
222,9,170.699454
278,10,170.719455
219,10,170.739455
216,11,170.764456
278,10,170.784455
219,10,170.804455
275,11,170.825456
360,16,170.862455
219,10,170.881455
360,16,170.915454
278,10,170.935454
357,17,170.970455
363,15,171.000044
363,15,171.032044
353,19,171.069044
278,10,171.091044
219,10,171.111043
278,10,171.132044
356,18,171.171044
360,16,171.202044
360,16,171.233043
216,11,171.254044
281,9,171.275043
275,11,171.314044
275,11,171.338043
278,10,171.358044
360,16,171.390043
275,11,171.411044
216,11,171.434043
278,10,171.455044
278,10,171.475044
222,9,171.493044
360,16,171.529044
363,15,171.559043
222,9,171.578044
222,9,171.601043
216,11,171.622042
357,17,171.654044
357,17,171.693044
360,16,171.724043
222,9,171.742044
363,15,171.774044
281,9,171.790043
219,10,171.810043
360,16,171.844042
360,16,171.877043
360,16,171.907042
278,10,171.926043
222,9,171.948044
360,16,171.978043
360,16,172.007044
216,11,172.031045
278,10,172.051044
278,10,172.070043
360,16,172.106044
216,11,172.127043
219,10,172.147043
357,17,172.182044
219,10,172.201044
278,10,172.221044
357,17,172.258044
281,9,172.277042
351,19,172.314043
360,16,172.349043
275,11,172.373044
